Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Lattitude;Longtitude;Pool;Other space
West Footscray;91 Suffolk St;2;h;888000.0;PI;Sweeney;20/05/2017;8.2;3012.0;2.0;1.0;2.0;401.0;-377.903;1.448.703;False;shed/cinema/jacuzzi
West Footscray;106 Summerhill Rd;3;h;1040000.0;S;Jas;20/05/2017;8.2;3012.0;3.0;1.0;1.0;330.0;-377.961;1.448.815;False;shed/cinema/jacuzzi
West Footscray;4/624 Barkly St;2;u;490000.0;S;Village;22/04/2017;8.2;3012.0;2.0;1.0;1.0;117.0;-377.968;1.448.735;False;shed/cinema/jacuzzi
West Footscray;1 Dongola Rd;3;h;935000.0;S;Jas;22/04/2017;8.2;3012.0;3.0;1.0;2.0;325.0;-377.922;1.448.818;False;shed/cinema/jacuzzi
West Footscray;14 Stanhope St;3;h;975000.0;S;Jas;22/04/2017;8.2;3012.0;3.0;1.0;0.0;318.0;-377.955;1.448.713;False;shed/cinema/jacuzzi
West Footscray;8/132 Rupert St;1;u;185000.0;PI;Jas;29/04/2017;8.2;3012.0;1.0;1.0;1.0;0.0;-37.798;1.448.672;False;shed/cinema/jacuzzi
Williamstown;44 Electra St;4;h;2165000.0;SP;Greg;06/05/2017;8.0;3016.0;4.0;2.0;2.0;450.0;-37.861;1.448.985;False;shed/cinema/jacuzzi
Williamstown;8 Jobson St;3;h;1245000.0;S;hockingstuart;06/05/2017;8.0;3016.0;3.0;2.0;2.0;292.0;-378.575;1.448.922;False;shed/cinema/jacuzzi
Williamstown;73a Victoria St;4;h;2075000.0;SP;Greg;06/05/2017;8.0;3016.0;4.0;3.0;2.0;324.0;-378.622;1.448.884;False;shed/cinema/jacuzzi
Williamstown;2/77 Dover Rd;2;u;543000.0;S;Williams;08/04/2017;8.0;3016.0;2.0;1.0;1.0;0.0;-378.536;1.448.981;False;shed/cinema/jacuzzi
Williamstown;8 Princes St;3;h;1150000.0;SP;Jas;08/04/2017;8.0;3016.0;3.0;1.0;0.0;308.0;-378.526;144.895;False;shed/cinema/jacuzzi
Williamstown;35 Railway Pl;3;h;1290000.0;S;RT;08/04/2017;8.0;3016.0;3.0;1.0;0.0;273.0;-378.651;1.448.986;False;shed/cinema/jacuzzi
Williamstown;2/170 Cecil St;2;h;1000000.0;S;Raine;13/05/2017;8.0;3016.0;2.0;1.0;2.0;447.0;-378.602;1.448.997;False;shed/cinema/jacuzzi
Williamstown;10 Crofton Dr;5;h;2040000.0;S;Greg;13/05/2017;8.0;3016.0;5.0;3.0;2.0;531.0;-378.629;1.448.781;False;shed/cinema/jacuzzi
Williamstown;60 Merrett Dr;4;h;1412000.0;SP;Williams;13/05/2017;8.0;3016.0;4.0;2.0;4.0;551.0;-378.579;1.448.786;False;shed/cinema/jacuzzi
Williamstown;8/97 Verdon St;2;u;465000.0;S;Raine;13/05/2017;8.0;3016.0;2.0;1.0;1.0;0.0;-378.589;1.448.921;False;shed/cinema/jacuzzi
Williamstown;2/47 Power St;2;h;855000.0;S;Williams;20/05/2017;8.0;3016.0;2.0;1.0;1.0;160.0;-378.546;1.448.883;False;shed/cinema/jacuzzi
Williamstown;12/53 Morris St;2;u;550000.0;SP;Williams;22/04/2017;8.0;3016.0;2.0;1.0;2.0;0.0;-378.685;1.449.058;False;shed/cinema/jacuzzi
Williamstown;9/99 Verdon St;2;u;490000.0;S;Village;22/04/2017;8.0;3016.0;2.0;1.0;1.0;0.0;-378.588;1.448.919;False;shed/cinema/jacuzzi
Williamstown;6 Caspian Tce;4;h;1200000.0;SP;Village;29/04/2017;8.0;3016.0;4.0;3.0;2.0;183.0;-378.566;1.448.737;False;shed/cinema/jacuzzi
Williamstown;240 Coogee La;3;h;1330000.0;S;Greg;29/04/2017;8.0;3016.0;3.0;2.0;2.0;184.0;-378.629;1.448.896;False;shed/cinema/jacuzzi
Williamstown;15 Kingshott Cl;4;h;1500000.0;VB;Greg;29/04/2017;8.0;3016.0;4.0;3.0;2.0;450.0;-378.617;1.448.786;False;shed/cinema/jacuzzi
Williamstown;165 Osborne St;4;h;1630000.0;S;Sweeney;29/04/2017;8.0;3016.0;4.0;2.0;2.0;260.0;-378.657;1.448.942;False;shed/cinema/jacuzzi
Yarraville;76 Castlemaine St;3;h;935000.0;S;Jas;06/05/2017;7.0;3013.0;3.0;1.0;0.0;212.0;-378.143;1.448.883;False;shed/cinema/jacuzzi
Yarraville;8 Gordon Pde;3;h;990000.0;S;Jas;06/05/2017;7.0;3013.0;3.0;1.0;2.0;340.0;-378.227;1.448.827;False;shed/cinema/jacuzzi
Yarraville;92 Simpson St;2;h;950000.0;SP;Village;06/05/2017;7.0;3013.0;2.0;1.0;0.0;94.0;-378.167;144.888;False;shed/cinema/jacuzzi
Yarraville;15 Freame St;2;h;1196000.0;S;Greg;08/04/2017;7.0;3013.0;2.0;1.0;2.0;451.0;-378.178;1.448.752;False;shed/cinema/jacuzzi
Yarraville;1/17 Gordon Pde;2;h;470000.0;S;Sweeney;08/04/2017;7.0;3013.0;2.0;1.0;1.0;79.0;-378.226;1.448.842;False;shed/cinema/jacuzzi
Yarraville;14 Lennox St;3;h;1131500.0;SP;Jas;08/04/2017;7.0;3013.0;3.0;1.0;1.0;248.0;-378.157;1.448.925;False;shed/cinema/jacuzzi
Yarraville;54 Tongue St;4;h;2035000.0;S;Jas;08/04/2017;7.0;3013.0;4.0;2.0;0.0;607.0;-378.128;1.448.905;False;shed/cinema/jacuzzi
Yarraville;29 Wilson St;3;h;935000.0;S;Jas;08/04/2017;7.0;3013.0;3.0;1.0;0.0;198.0;-378.194;1.448.914;False;shed/cinema/jacuzzi
Yarraville;260 Francis St;3;h;892000.0;S;Village;13/05/2017;7.0;3013.0;3.0;1.0;2.0;449.0;-378.195;1.448.766;False;shed/cinema/jacuzzi
Yarraville;1 Highgate St;4;h;985500.0;S;Jas;13/05/2017;7.0;3013.0;4.0;1.0;5.0;445.0;-378.228;1.448.769;False;shed/cinema/jacuzzi
Yarraville;2/150 Hyde St;2;u;650000.0;SP;Jas;13/05/2017;7.0;3013.0;2.0;2.0;2.0;0.0;-378.161;1.448.967;False;shed/cinema/jacuzzi
Essendon;37 McPhail St;2;h;1195000.0;S;Jellis;17/06/2017;7.5;3040.0;2.0;1.0;1.0;337.0;-377.545;14.491.194;False;shed/cinema/jacuzzi
Essendon;11 Waverley St;4;h;1155000.0;PI;Brad;17/06/2017;7.5;3040.0;4.0;1.0;3.0;616.0;-3.775.728;14.490.723;False;shed/cinema/jacuzzi
Essendon North;3/26 Renown St;2;h;685000.0;SP;Nelson;17/06/2017;8.2;3041.0;2.0;1.0;1.0;173.0;-3.773.746;14.490.079;False;shed/cinema/jacuzzi
Fairfield;1/22 Rathmines St;2;u;667000.0;S;Nelson;17/06/2017;5.7;3078.0;2.0;1.0;1.0;86.0;-3.778.203;14.501.508;False;shed/cinema/jacuzzi
Ferntree Gully;50 Carlisle Rd;5;h;1100000.0;S;Schroeder;17/06/2017;24.8;3156.0;5.0;3.0;2.0;836.0;-378.801;14.526.011;False;shed/cinema/jacuzzi
Fitzroy;15 Argyle St;3;h;1394000.0;S;Jellis;17/06/2017;2.1;3065.0;3.0;2.0;1.0;60.0;-3.779.714;14.497.596;False;shed/cinema/jacuzzi
Fitzroy North;41 Miller St;3;h;1600000.0;VB;Nelson;17/06/2017;3.6;3068.0;3.0;2.0;0.0;251.0;-3.777.626;14.498.035;False;shed/cinema/jacuzzi
Footscray;9/3 Gordon St;1;u;240000.0;SA;Trimson;17/06/2017;5.1;3011.0;1.0;1.0;1.0;1015.0;-3.778.778;14.489.037;False;shed/cinema/jacuzzi
Footscray;18/55 Moreland St;3;u;855000.0;S;Jas;17/06/2017;5.1;3011.0;3.0;2.0;2.0;0.0;-3.780.443;14.490.642;False;shed/cinema/jacuzzi
Footscray;5/232 Nicholson St;1;u;310000.0;PI;Burnham;17/06/2017;5.1;3011.0;1.0;1.0;0.0;0.0;-3.780.376;14.489.862;False;shed/cinema/jacuzzi
Footscray;36 Southampton St;2;h;910000.0;S;Sweeney;17/06/2017;5.1;3011.0;2.0;1.0;0.0;312.0;-3.779.592;14.488.595;False;shed/cinema/jacuzzi
Forest Hill;47 Glebe St;3;h;1177000.0;S;Noel;17/06/2017;15.4;3131.0;3.0;2.0;2.0;561.0;-3.783.771;14.516.416;False;shed/cinema/jacuzzi
Forest Hill;31 Norma Rd;3;h;1131000.0;S;Jellis;17/06/2017;15.4;3131.0;3.0;1.0;2.0;697.0;-3.784.188;14.516.982;False;shed/cinema/jacuzzi
Gisborne;60 Hamilton St;3;h;540000.0;SA;McDonald;17/06/2017;45.9;3437.0;3.0;1.0;2.0;665.0;-3.748.701;14.458.567;False;shed/cinema/jacuzzi
Gladstone Park;305 Carrick Dr;5;h;691000.0;S;Barry;17/06/2017;12.9;3043.0;5.0;2.0;3.0;551.0;-3.768.329;14.489.302;False;shed/cinema/jacuzzi
Gladstone Park;328 Carrick Dr;5;h;675000.0;SP;YPA;17/06/2017;12.9;3043.0;5.0;2.0;2.0;565.0;-3.768.302;14.489.327;False;shed/cinema/jacuzzi
Gladstone Park;5 Clarke Dr;5;h;660000.0;S;Barry;17/06/2017;12.9;3043.0;5.0;2.0;1.0;536.0;-376.852;14.489.853;False;shed/cinema/jacuzzi
Glen Iris;65 Gardiner Pde;2;h;1650000.0;PI;hockingstuart;17/06/2017;7.3;3146.0;2.0;1.0;2.0;660.0;-3.785.671;1.450.604;False;shed/cinema/jacuzzi
Glen Waverley;24 Florence St;3;h;1900000.0;PI;Harcourts;17/06/2017;16.7;3150.0;3.0;1.0;0.0;738.0;-3.788.351;14.515.714;False;shed/cinema/jacuzzi
Glen Waverley;7 Kinnoull Gr;5;h;2650000.0;PI;Jellis;17/06/2017;16.7;3150.0;6.0;3.0;2.0;662.0;-3.787.853;14.515.542;False;shed/cinema/jacuzzi
Glen Waverley;10/18 Tulloch Gr;3;t;655000.0;S;Harcourts;17/06/2017;16.7;3150.0;3.0;2.0;2.0;0.0;-3.789.873;14.515.072;False;shed/cinema/jacuzzi
Glen Waverley;4 Turner Ct;3;h;1550000.0;S;Harcourts;17/06/2017;16.7;3150.0;3.0;2.0;2.0;648.0;-3.788.255;14.514.727;False;shed/cinema/jacuzzi
Glenroy;80 Gowrie St;3;h;780000.0;S;Stockdale;17/06/2017;11.2;3046.0;3.0;1.0;2.0;697.0;-3.769.795;14.494.285;False;shed/cinema/jacuzzi
Glenroy;3/43 Grandview St;2;u;422000.0;S;YPA;17/06/2017;11.2;3046.0;2.0;1.0;1.0;136.0;-3.770.972;14.491.109;False;shed/cinema/jacuzzi
Glenroy;200 West St;4;h;780000.0;S;Eview;17/06/2017;11.2;3046.0;4.0;1.0;3.0;697.0;-3.770.159;14.493.948;False;shed/cinema/jacuzzi
Gowanbrae;82 Gowanbrae Dr;4;h;945000.0;S;Nelson;17/06/2017;12.9;3043.0;4.0;2.0;4.0;474.0;-3.770.626;14.489.551;False;shed/cinema/jacuzzi
Greenvale;17 Arkley Dr;4;h;645000.0;S;Barry;17/06/2017;20.4;3059.0;3.0;2.0;2.0;538.0;-376.499;1.449.013;False;shed/cinema/jacuzzi
Hadfield;19 Oxford St;3;h;785000.0;S;Barry;17/06/2017;11.2;3046.0;3.0;1.0;1.0;602.0;-3.770.342;14.494.574;False;shed/cinema/jacuzzi
Hadfield;11 Walter St;3;h;810000.0;S;Philip;17/06/2017;11.2;3046.0;3.0;1.0;2.0;634.0;-3.771.236;14.494.332;False;shed/cinema/jacuzzi
Hallam;11 Turanga Pl;3;h;601000.0;S;REMAX;17/06/2017;32.3;3803.0;3.0;2.0;4.0;604.0;-3.800.305;1.452.729;False;shed/cinema/jacuzzi
Hampton;12/45 Grenville St;3;u;970000.0;S;Buxton;17/06/2017;13.8;3188.0;3.0;2.0;2.0;0.0;-3.793.538;14.500.224;False;shed/cinema/jacuzzi
Hampton;87 Mills St;3;h;2120000.0;S;Buxton;17/06/2017;13.8;3188.0;3.0;1.0;3.0;753.0;-3.793.649;14.501.107;False;shed/cinema/jacuzzi
Hampton;7 Wave St;3;h;2100000.0;S;Marshall;17/06/2017;13.8;3188.0;3.0;2.0;1.0;455.0;-3.793.739;14.500.513;False;shed/cinema/jacuzzi
Hawthorn;49 Lisson Gr;4;h;7650000.0;S;Abercromby's;17/06/2017;5.3;3122.0;4.0;2.0;4.0;1690.0;-3.782.652;14.503.052;False;shed/cinema/jacuzzi
Hawthorn;41/168 Power St;1;u;375000.0;S;Domain;17/06/2017;5.3;3122.0;1.0;1.0;1.0;0.0;-3.782.538;14.502.546;False;shed/cinema/jacuzzi
Hawthorn;14/181 Power St;2;u;525000.0;PI;Walshe;17/06/2017;5.3;3122.0;2.0;1.0;1.0;0.0;-37.827;14.502.563;False;shed/cinema/jacuzzi
Hawthorn;8/8 Wallen Rd;2;u;1080000.0;S;Jellis;17/06/2017;5.3;3122.0;2.0;2.0;2.0;6996.0;-3.782.712;14.502.427;False;shed/cinema/jacuzzi
Hawthorn East;11 Condor St;5;h;2855000.0;PI;Noel;17/06/2017;6.2;3123.0;5.0;3.0;2.0;572.0;-3.781.936;14.505.131;False;shed/cinema/jacuzzi
Hawthorn East;10 Mowbray St;4;h;3255000.0;PI;Kay;17/06/2017;6.2;3123.0;4.0;3.0;3.0;1116.0;-3.784.283;14.505.178;False;shed/cinema/jacuzzi
Hawthorn East;103 Pleasant Rd;6;h;2200000.0;VB;Jellis;17/06/2017;6.2;3123.0;6.0;3.0;3.0;622.0;-378.351;14.505.542;False;shed/cinema/jacuzzi
Heathmont;162 Bedford Rd;3;h;655000.0;S;Philip;17/06/2017;21.3;3135.0;3.0;1.0;1.0;348.0;-3.782.327;14.524.982;False;shed/cinema/jacuzzi
Heathmont;8 Madigan Ct;3;t;670000.0;S;Ray;17/06/2017;21.3;3135.0;3.0;2.0;1.0;194.0;-3.782.365;14.524.001;False;shed/cinema/jacuzzi
Heidelberg;3/5 Austral Ct;4;t;828000.0;S;Miles;17/06/2017;8.9;3084.0;4.0;2.0;2.0;264.0;-3.774.352;14.508.082;False;shed/cinema/jacuzzi
Heidelberg;57 Quinn St;4;h;1230000.0;S;Nelson;17/06/2017;8.9;3084.0;4.0;1.0;2.0;630.0;-3.774.863;14.507.202;False;shed/cinema/jacuzzi
Heidelberg Heights;1/5 Glover St;3;h;590000.0;S;Victory;17/06/2017;8.8;3081.0;3.0;1.0;2.0;290.0;-377.368;14.505.048;False;shed/cinema/jacuzzi
Highett;14 Avoca St;3;h;1155000.0;PI;Buxton;17/06/2017;16.0;3190.0;3.0;2.0;1.0;650.0;-3.795.378;14.503.267;False;shed/cinema/jacuzzi
Highett;6 Muir St;4;h;1220000.0;SP;Buxton;17/06/2017;16.0;3190.0;4.0;1.0;2.0;633.0;-3.794.578;14.503.564;False;shed/cinema/jacuzzi
Highett;3/46 Tibrockney St;2;h;548000.0;S;Smart;17/06/2017;16.0;3190.0;2.0;1.0;1.0;0.0;-3.795.037;14.503.473;False;shed/cinema/jacuzzi
Hillside;22 Hillcrest Dr;6;h;935000.0;S;Prof.;17/06/2017;18.0;3037.0;6.0;4.0;2.0;694.0;-3.768.178;14.473.779;False;shed/cinema/jacuzzi
Hoppers Crossing;2 Bowden St;3;h;555000.0;S;hockingstuart;17/06/2017;18.4;3029.0;3.0;2.0;4.0;615.0;-3.786.659;14.469.959;False;shed/cinema/jacuzzi
Hoppers Crossing;27 Cameron Dr;3;h;535000.0;S;hockingstuart;17/06/2017;18.4;3029.0;3.0;1.0;2.0;603.0;-378.688;14.468.768;False;shed/cinema/jacuzzi
Ivanhoe East;12 Wilfred Rd;2;h;1853000.0;S;Ray;17/06/2017;7.8;3079.0;2.0;2.0;2.0;751.0;-3.777.521;14.505.426;False;shed/cinema/jacuzzi
Keilor Downs;3 Serica Ct;3;h;550000.0;VB;Sweeney;17/06/2017;15.5;3038.0;3.0;1.0;4.0;802.0;-3.772.343;14.481.411;False;shed/terrace/jacuzzi
Keilor East;68 Nyah St;3;h;1001000.0;S;Nelson;17/06/2017;11.7;3033.0;3.0;1.0;2.0;605.0;-3.773.137;14.486.882;False;shed/terrace/jacuzzi
Keilor Park;7 Collinson St;3;h;690000.0;PI;Barry;17/06/2017;10.4;3042.0;3.0;1.0;2.0;650.0;-3.772.529;14.485.682;False;shed/terrace/jacuzzi
Kensington;18 Altona St;2;h;1070000.0;S;Biggin;17/06/2017;3.4;3031.0;2.0;1.0;0.0;282.0;-3.779.882;14.492.745;False;shed/terrace/jacuzzi
Kensington;105/18 Bent St;2;u;730000.0;SP;Nelson;17/06/2017;3.4;3031.0;2.0;2.0;1.0;2135.0;-3.779.561;14.493.499;False;shed/terrace/jacuzzi
Kensington;24 McConnell St;2;h;1150000.0;S;Hodges;17/06/2017;3.4;3031.0;2.0;1.0;0.0;147.0;-3.779.067;14.492.844;False;shed/terrace/jacuzzi
Kensington;54 McConnell St;4;h;1415000.0;SP;Biggin;17/06/2017;3.4;3031.0;4.0;2.0;0.0;199.0;-377.916;14.492.855;False;shed/terrace/jacuzzi
Kensington;7/11 Smith St;1;u;370000.0;SP;Rendina;17/06/2017;3.4;3031.0;1.0;1.0;1.0;0.0;-3.779.122;14.493.175;False;shed/terrace/jacuzzi
Kew;871 Glenferrie Rd;5;h;3175000.0;PI;Marshall;17/06/2017;5.4;3101.0;5.0;4.0;2.0;769.0;-3.781.143;14.503.723;False;shed/terrace/jacuzzi
Kew East;86 Kilby Rd;3;h;1975000.0;S;Marshall;17/06/2017;7.3;3102.0;3.0;2.0;4.0;677.0;-377.921;1.450.507;False;shed/terrace/jacuzzi
Kingsville;62A Williamstown Rd;2;h;735000.0;PI;McGrath;17/06/2017;6.4;3012.0;2.0;1.0;1.0;170.0;-3.780.635;1.448.845;False;shed/terrace/jacuzzi
Lalor;34 Cyprus St;3;h;716000.0;S;Harcourts;17/06/2017;16.3;3075.0;3.0;1.0;4.0;651.0;-3.767.388;14.502.069;False;shed/terrace/jacuzzi
Langwarrin;6/30 Warrenwood Pl;2;u;400000.0;SP;Mindacom;17/06/2017;41.0;3910.0;2.0;1.0;1.0;196.0;-3.816.439;1.451.978;False;shed/terrace/jacuzzi
Maidstone;6 Mandrel St;2;t;505500.0;SP;hockingstuart;17/06/2017;6.4;3012.0;2.0;1.0;1.0;59.0;-3.777.824;14.487.427;False;shed/terrace/jacuzzi
Malvern East;3 Ash Gr;4;h;2520000.0;PI;Marshall;17/06/2017;8.4;3145.0;4.0;3.0;4.0;960.0;-3.787.605;14.505.563;False;shed/terrace/jacuzzi
Maribyrnong;6/82 Raleigh Rd;1;u;301000.0;S;Frank;17/06/2017;4.3;3032.0;1.0;1.0;1.0;887.0;-3.776.878;14.489.197;False;shed/terrace/jacuzzi
McKinnon;1/89 Wheatley Rd;3;u;960000.0;S;Buxton;17/06/2017;11.4;3204.0;3.0;2.0;3.0;220.0;-3.790.958;14.503.371;False;shed/terrace/jacuzzi
Melbourne;19/300 King St;2;u;740000.0;VB;MICM;17/06/2017;0.0;3000.0;2.0;1.0;1.0;0.0;-3.781.317;14.495.452;False;shed/terrace/jacuzzi
Melton South;24 Brennan St;3;h;419000.0;S;hockingstuart;17/06/2017;29.8;3338.0;3.0;1.0;3.0;603.0;-3.770.478;14.457.211;False;shed/terrace/jacuzzi
Mentone;1/32 Albenca St;3;t;1051000.0;S;Obrien;17/06/2017;20.0;3194.0;3.0;2.0;2.0;435.0;-3.797.889;1.450.745;False;shed/terrace/jacuzzi
Mentone;5/94 Beach Rd;2;u;525000.0;S;Thomson;17/06/2017;20.0;3194.0;2.0;1.0;1.0;723.0;-3.799.121;14.506.458;False;shed/terrace/jacuzzi
Mentone;1/29 Milan St;2;u;660000.0;S;Buxton;17/06/2017;20.0;3194.0;2.0;1.0;1.0;101.0;-3.798.558;14.505.966;False;shed/terrace/jacuzzi
Mernda;3 Flowerdale Ct;3;h;517000.0;S;Harcourts;17/06/2017;25.9;3754.0;3.0;2.0;4.0;400.0;-3.760.697;14.509.208;False;shed/terrace/jacuzzi
Mernda;9 Powlett St;4;h;596000.0;S;Buckingham;17/06/2017;25.9;3754.0;4.0;2.0;2.0;512.0;-3.761.133;1.450.945;False;shed/terrace/jacuzzi
Middle Park;78 Erskine St;4;h;2500000.0;VB;Greg;17/06/2017;3.0;3206.0;4.0;3.0;1.0;209.0;-3.784.807;14.496.017;False;shed/terrace/jacuzzi
Mill Park;15 Randell Ct;4;h;865000.0;S;Ray;17/06/2017;17.9;3082.0;4.0;2.0;2.0;612.0;-3.765.478;14.505.199;False;shed/terrace/jacuzzi
Mitcham;16 Burnett St;4;h;1302000.0;S;Noel;17/06/2017;17.2;3132.0;4.0;1.0;1.0;842.0;-3.781.235;14.519.756;False;shed/terrace/jacuzzi
Mitcham;8/12 Irvine St;3;t;800000.0;VB;Noel;17/06/2017;17.2;3132.0;3.0;2.0;2.0;343.0;-3.782.158;14.521.129;False;shed/terrace/jacuzzi
Moonee Ponds;36 Aberfeldie St;3;h;1850000.0;SP;McDonald;17/06/2017;6.2;3039.0;3.0;2.0;2.0;596.0;-3.776.086;14.490.497;False;shed/terrace/jacuzzi
Moonee Ponds;7/110 Maribyrnong Rd;1;u;222000.0;S;Barry;17/06/2017;6.2;3039.0;1.0;1.0;0.0;0.0;-3.777.154;14.491.597;False;shed/terrace/jacuzzi
Moorabbin;6 Bataba St;4;h;1289000.0;S;RT;17/06/2017;14.3;3189.0;4.0;2.0;1.0;532.0;-3.793.686;14.503.966;False;shed/terrace/jacuzzi
Mooroolbark;95 Cardigan Rd;4;h;651000.0;S;Ray;17/06/2017;26.5;3138.0;4.0;2.0;2.0;854.0;-3.778.883;1.453.275;False;shed/terrace/jacuzzi
Mordialloc;5 Epsom Rd;4;h;1350000.0;PI;Ray;17/06/2017;21.5;3195.0;4.0;2.0;2.0;314.0;-3.800.585;14.508.376;False;shed/terrace/jacuzzi
Mount Waverley;23 Baily St;3;h;1530000.0;S;Ray;17/06/2017;14.2;3149.0;3.0;1.0;2.0;810.0;-3.786.838;14.514.664;False;shed/terrace/jacuzzi
Mount Waverley;25 Carrol Gr;4;h;1352000.0;SP;McGrath;17/06/2017;14.2;3149.0;4.0;3.0;2.0;708.0;-3.789.187;14.511.049;False;shed/terrace/jacuzzi
Mount Waverley;57 Cratloe Rd;3;h;1360000.0;S;Barry;17/06/2017;14.2;3149.0;3.0;2.0;2.0;710.0;-378.622;14.512.563;False;shed/terrace/jacuzzi
Mount Waverley;18 Malcolm Ct;3;h;1530000.0;S;Ray;17/06/2017;14.2;3149.0;3.0;1.0;1.0;750.0;-3.787.718;14.511.248;False;shed/terrace/jacuzzi
Mount Waverley;85 Waimarie Dr;4;h;1728000.0;S;Jellis;17/06/2017;14.2;3149.0;4.0;3.0;2.0;720.0;-3.787.833;14.513.731;False;shed/terrace/jacuzzi
Mulgrave;10 Adela Ct;4;h;2000000.0;S;Ray;17/06/2017;18.8;3170.0;4.0;4.0;2.0;905.0;-379.319;14.520.164;False;shed/terrace/jacuzzi
Mulgrave;2 Emily Ct;3;h;901000.0;S;Win;17/06/2017;18.8;3170.0;3.0;1.0;2.0;801.0;-3.793.105;14.516.962;False;shed/terrace/jacuzzi
Mulgrave;13 Excelsior Cct;3;h;757500.0;S;Ray;17/06/2017;18.8;3170.0;3.0;2.0;1.0;145.0;-3.793.226;14.519.097;False;shed/terrace/jacuzzi
Mulgrave;13 Merrill St;3;h;757000.0;S;Barry;17/06/2017;18.8;3170.0;3.0;1.0;1.0;664.0;-3.792.773;14.516.984;False;shed/terrace/jacuzzi
Mulgrave;18 Vincent St;4;h;902000.0;S;Woodards;17/06/2017;18.8;3170.0;4.0;2.0;4.0;726.0;-3.793.058;14.516.308;False;shed/terrace/jacuzzi
Murrumbeena;3/30 Ardyne St;3;t;900000.0;S;Barry;17/06/2017;10.1;3163.0;3.0;2.0;2.0;238.0;-3.789.345;14.506.875;False;shed/terrace/jacuzzi
Murrumbeena;3/17 Gerald St;2;u;660000.0;S;Woodards;17/06/2017;10.1;3163.0;2.0;1.0;1.0;109.0;-3.789.578;14.506.899;False;shed/terrace/jacuzzi
Murrumbeena;12 Lydson St;3;h;1561000.0;S;hockingstuart;17/06/2017;10.1;3163.0;3.0;1.0;2.0;627.0;-3.789.561;14.507.502;False;shed/terrace/jacuzzi
Niddrie;19 Nolan St;3;h;1300000.0;S;Nelson;17/06/2017;10.4;3042.0;3.0;1.0;4.0;646.0;-377.415;14.488.923;False;shed/terrace/jacuzzi
Niddrie;27 The Avenue;4;h;1751000.0;S;Barry;17/06/2017;10.4;3042.0;4.0;3.0;2.0;564.0;-3.773.666;14.487.725;False;shed/terrace/jacuzzi
Noble Park;18 Arnold St;3;h;635000.0;S;Purplebricks;17/06/2017;22.7;3174.0;3.0;1.0;4.0;585.0;-3.797.267;14.518.262;False;shed/terrace/jacuzzi
North Melbourne;8 Baillie St;1;h;1000000.0;S;W.B.;17/06/2017;1.8;3051.0;1.0;1.0;0.0;133.0;-3.780.131;14.494.753;False;shed/terrace/jacuzzi
North Melbourne;141 Howard St;1;t;780000.0;S;Nick;17/06/2017;1.8;3051.0;1.0;1.0;0.0;37.0;-3.780.376;14.495.379;False;shed/terrace/jacuzzi
North Melbourne;17/198 Peel St;2;u;550000.0;S;Biggin;17/06/2017;1.8;3051.0;2.0;1.0;1.0;0.0;-3.780.298;1.449.568;False;shed/terrace/jacuzzi
Northcote;10 Balgonie Pl;2;h;1001000.0;S;Nelson;17/06/2017;5.3;3070.0;2.0;1.0;0.0;166.0;-377.702;14.499.987;False;shed/terrace/jacuzzi
Northcote;4 Barry St;2;h;905000.0;PI;Nelson;17/06/2017;5.3;3070.0;2.0;1.0;0.0;114.0;-3.778.024;14.499.289;False;shed/terrace/jacuzzi
Northcote;19 Emmaline St;3;h;1305000.0;SP;McGrath;17/06/2017;5.3;3070.0;3.0;1.0;0.0;375.0;-3.776.397;14.499.481;False;shed/terrace/jacuzzi
Northcote;1/136 St Georges Rd;2;u;503000.0;SP;Jellis;17/06/2017;5.3;3070.0;2.0;1.0;1.0;0.0;-3.776.926;14.499.157;False;shed/terrace/jacuzzi
Notting Hill;1/3 Saniky St;3;u;840000.0;S;Barry;17/06/2017;16.7;3168.0;3.0;1.0;1.0;390.0;-3.790.354;14.514.394;False;shed/terrace/jacuzzi
Nunawading;7A Alern Ct;4;h;1430000.0;S;Barry;17/06/2017;15.4;3131.0;4.0;3.0;2.0;616.0;-378.124;14.518.411;False;shed/terrace/jacuzzi
Nunawading;6 West St;3;u;806000.0;S;McGrath;17/06/2017;15.4;3131.0;3.0;1.0;2.0;319.0;-3.782.275;1.451.764;False;shed/terrace/jacuzzi
Oak Park;74 Devereaux St;3;h;840000.0;SP;Nelson;17/06/2017;11.2;3046.0;3.0;1.0;1.0;722.0;-3.771.433;14.490.616;False;shed/terrace/jacuzzi
Oak Park;79 New Rd;4;h;1071888.0;SP;Rendina;17/06/2017;11.2;3046.0;4.0;2.0;4.0;553.0;-3.771.328;14.490.585;False;shed/terrace/jacuzzi
Oakleigh East;1/17 Claudel St;3;t;820000.0;S;Biggin;17/06/2017;12.3;3166.0;3.0;2.0;1.0;200.0;-3.791.017;14.511.488;False;shed/terrace/jacuzzi
Oakleigh South;36 Bossington St;3;h;1218500.0;S;hockingstuart;17/06/2017;15.5;3167.0;3.0;1.0;2.0;673.0;-3.791.693;14.508.739;False;shed/terrace/jacuzzi
Ormond;13/37 Murray Rd;2;h;695000.0;S;Buxton;17/06/2017;11.4;3204.0;2.0;1.0;1.0;126.0;-3.790.552;14.503.087;False;shed/terrace/jacuzzi
